year,vote_id,member_id,MBR_NAME,MBR_HOU,party,vote,own_party_position,other_party_position,broke_with_party,cross_party,Subject_Id,Subject_Name,eligible_cross_party
2026,26110753,H0227,Luke E. Torian,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0227,Luke E. Torian,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0231,Tony O. Wilt,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0231,Tony O. Wilt,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0238,M. Keith Hodges,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0238,M. Keith Hodges,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0239,Alfonso H. Lopez,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0239,Alfonso H. Lopez,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0242,Israel D. O'Quinn,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0242,Israel D. O'Quinn,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0247,Michael J. Webert,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0247,Michael J. Webert,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0253,Terry L. Austin,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0253,Terry L. Austin,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0262,"James A. ""Jay"" Leftwich",H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0262,"James A. ""Jay"" Leftwich",H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0264,Marcus B. Simon,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0264,Marcus B. Simon,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0266,Sam Rasoul,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0266,Sam Rasoul,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0267,"Robert S. Bloxom, Jr.",H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0267,"Robert S. Bloxom, Jr.",H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0269,"Richard C. ""Rip"" Sullivan, Jr.",H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0269,"Richard C. ""Rip"" Sullivan, Jr.",H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0281,Paul E. Krizek,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0281,Paul E. Krizek,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0284,"Marcia S. ""Cia"" Price",H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0284,"Marcia S. ""Cia"" Price",H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0285,"C.E. Cliff Hayes, Jr.",H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0285,"C.E. Cliff Hayes, Jr.",H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0294,Karrie K. Delaney,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0294,Karrie K. Delaney,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0295,Kelly K. Convirs-Fowler,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0295,Kelly K. Convirs-Fowler,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0297,Elizabeth R. Guzman,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0297,Elizabeth R. Guzman,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0301,David A. Reid,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0301,David A. Reid,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0305,Kathy K.L. Tran,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0305,Kathy K.L. Tran,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0308,Joseph P. McNamara,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0308,Joseph P. McNamara,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0311,Alex Q. Askew,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0311,Alex Q. Askew,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0314,Joshua G. Cole,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0314,Joshua G. Cole,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0317,Dan I. Helmer,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0317,Dan I. Helmer,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0321,Chris S. Runion,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0321,Chris S. Runion,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0322,Don Scott,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0322,Don Scott,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0323,Shelly A. Simonds,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0323,Shelly A. Simonds,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0325,Wendell S. Walker,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0325,Wendell S. Walker,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0327,Rodney T. Willett,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0327,Rodney T. Willett,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0328,Scott A. Wyatt,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0328,Scott A. Wyatt,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0329,Bill Wiley,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0329,Bill Wiley,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0333,Jason S. Ballard,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0333,Jason S. Ballard,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0335,Mike A. Cherry,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0335,Mike A. Cherry,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0336,Nadarius E. Clark,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0336,Nadarius E. Clark,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0340,Michelle Lopes Maldonado,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0340,Michelle Lopes Maldonado,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0342,Phillip A. Scott,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0342,Phillip A. Scott,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0343,Briana D. Sewell,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0343,Briana D. Sewell,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0344,Irene Shin,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0344,Irene Shin,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0345,Anne Ferrell Tata,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0345,Anne Ferrell Tata,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0347,"H. Otto Wachsmann, Jr.",H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0347,"H. Otto Wachsmann, Jr.",H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0348,Wren M. Williams,H,R,Y,N,Y,True,True,125,Courts Not of Record,True
2026,26110753,H0348,Wren M. Williams,H,R,Y,N,Y,True,True,597,Children,True
2026,26110753,H0349,Jackie H. Glass,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0349,Jackie H. Glass,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0350,Ellen H. McLaughlin,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0350,Ellen H. McLaughlin,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0351,Holly M. Seibold,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0351,Holly M. Seibold,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0353,Bonita G. Anthony,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0353,Bonita G. Anthony,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0354,Katrina Callsen,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0354,Katrina Callsen,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0355,Laura Jane Cohen,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0355,Laura Jane Cohen,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0356,Rae Cousins,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0356,Rae Cousins,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0357,Will Davis,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0357,Will Davis,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0360,Michael B. Feggans,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0360,Michael B. Feggans,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0361,Debra D. Gardner,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0361,Debra D. Gardner,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0362,"Thomas A. Garrett, Jr.",H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0362,"Thomas A. Garrett, Jr.",H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0364,Timothy P. Griffin,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0364,Timothy P. Griffin,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0365,"Rozia A. Henson, Jr.",H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0365,"Rozia A. Henson, Jr.",H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0366,Phil M. Hernandez,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0366,Phil M. Hernandez,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0369,Hillary Pugh Kent,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0369,Hillary Pugh Kent,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0370,Karen Keys-Gamarra,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0370,Karen Keys-Gamarra,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0371,Amy J. Laufer,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0371,Amy J. Laufer,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0372,Destiny LeVere Bolling,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0372,Destiny LeVere Bolling,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0374,Marty Martinez,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0374,Marty Martinez,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0375,Adele Y. McClure,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0375,Adele Y. McClure,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0377,Delores Oates,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0377,Delores Oates,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0380,Atoosa R. Reaser,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0380,Atoosa R. Reaser,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0382,Joshua E. Thomas,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0382,Joshua E. Thomas,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0383,Eric R. Zehr,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0383,Eric R. Zehr,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0384,Eric Phillips,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0384,Eric Phillips,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0385,JJ Singh,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0385,JJ Singh,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0386,Jessica L. Anderson,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0386,Jessica L. Anderson,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0387,"Karen R. ""Kacey"" Carnegie",H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0387,"Karen R. ""Kacey"" Carnegie",H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0388,Stacey Annie Carroll,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0388,Stacey Annie Carroll,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0389,Nicole Cole,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0389,Nicole Cole,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0390,Mitchell Cornett,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0390,Mitchell Cornett,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0391,Lindsey Dougherty,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0391,Lindsey Dougherty,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0392,Mark C. Downey,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0392,Mark C. Downey,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0393,Lily V. Franklin,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0393,Lily V. Franklin,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0394,Karen Hamilton,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0394,Karen Hamilton,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0395,John Chilton McAuliff,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0395,John Chilton McAuliff,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0396,Leslie Chambers Mehta,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0396,Leslie Chambers Mehta,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0397,May Nivar,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0397,May Nivar,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0398,Justin Pence,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0398,Justin Pence,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0399,Kimberly Pope Adams,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0399,Kimberly Pope Adams,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0400,Virgil Thornton,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0400,Virgil Thornton,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0401,Madison Whittle,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,26110753,H0401,Madison Whittle,H,R,N,N,Y,False,False,597,Children,True
2026,26110753,H0402,Charlie Schmidt,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0402,Charlie Schmidt,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0403,Gretchen M. Bulova,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0403,Gretchen M. Bulova,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0404,Margaret A. Franklin,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0404,Margaret A. Franklin,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0405,Garrett McGuire,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0405,Garrett McGuire,H,D,Y,Y,N,False,False,597,Children,True
2026,26110753,H0406,Kirk McPike,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,26110753,H0406,Kirk McPike,H,D,Y,Y,N,False,False,597,Children,True
2026,H08001V2613343,H0108,Vivian E. Watts,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08001V2613343,H0108,Vivian E. Watts,H,D,Y,Y,N,False,False,597,Children,True
2026,H08001V2613343,H0219,Patrick A. Hope,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08001V2613343,H0219,Patrick A. Hope,H,D,Y,Y,N,False,False,597,Children,True
2026,H08001V2613343,H0294,Karrie K. Delaney,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08001V2613343,H0294,Karrie K. Delaney,H,D,Y,Y,N,False,False,597,Children,True
2026,H08001V2613343,H0348,Wren M. Williams,H,R,Y,N,Y,True,True,125,Courts Not of Record,True
2026,H08001V2613343,H0348,Wren M. Williams,H,R,Y,N,Y,True,True,597,Children,True
2026,H08001V2613343,H0354,Katrina Callsen,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08001V2613343,H0354,Katrina Callsen,H,D,Y,Y,N,False,False,597,Children,True
2026,H08001V2613343,H0356,Rae Cousins,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08001V2613343,H0356,Rae Cousins,H,D,Y,Y,N,False,False,597,Children,True
2026,H08001V2613343,H0357,Will Davis,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,H08001V2613343,H0357,Will Davis,H,R,N,N,Y,False,False,597,Children,True
2026,H08001V2613343,H0366,Phil M. Hernandez,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08001V2613343,H0366,Phil M. Hernandez,H,D,Y,Y,N,False,False,597,Children,True
2026,H08001V2613343,H0396,Leslie Chambers Mehta,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08001V2613343,H0396,Leslie Chambers Mehta,H,D,Y,Y,N,False,False,597,Children,True
2026,H08001V2613343,H0401,Madison Whittle,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,H08001V2613343,H0401,Madison Whittle,H,R,N,N,Y,False,False,597,Children,True
2026,H08001V2613343,H0402,Charlie Schmidt,H,D,X,Y,N,False,False,125,Courts Not of Record,False
2026,H08001V2613343,H0402,Charlie Schmidt,H,D,X,Y,N,False,False,597,Children,False
2026,H08V2613919,H0056,Terry G. Kilgore,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0056,Terry G. Kilgore,H,R,N,N,Y,False,False,597,Children,True
2026,H08V2613919,H0108,Vivian E. Watts,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0108,Vivian E. Watts,H,D,Y,Y,N,False,False,597,Children,True
2026,H08V2613919,H0219,Patrick A. Hope,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0219,Patrick A. Hope,H,D,Y,Y,N,False,False,597,Children,True
2026,H08V2613919,H0262,"James A. ""Jay"" Leftwich",H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0262,"James A. ""Jay"" Leftwich",H,R,N,N,Y,False,False,597,Children,True
2026,H08V2613919,H0264,Marcus B. Simon,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0264,Marcus B. Simon,H,D,Y,Y,N,False,False,597,Children,True
2026,H08V2613919,H0269,"Richard C. ""Rip"" Sullivan, Jr.",H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0269,"Richard C. ""Rip"" Sullivan, Jr.",H,D,Y,Y,N,False,False,597,Children,True
2026,H08V2613919,H0294,Karrie K. Delaney,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0294,Karrie K. Delaney,H,D,Y,Y,N,False,False,597,Children,True
2026,H08V2613919,H0333,Jason S. Ballard,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0333,Jason S. Ballard,H,R,N,N,Y,False,False,597,Children,True
2026,H08V2613919,H0340,Michelle Lopes Maldonado,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0340,Michelle Lopes Maldonado,H,D,Y,Y,N,False,False,597,Children,True
2026,H08V2613919,H0348,Wren M. Williams,H,R,Y,N,Y,True,True,125,Courts Not of Record,True
2026,H08V2613919,H0348,Wren M. Williams,H,R,Y,N,Y,True,True,597,Children,True
2026,H08V2613919,H0354,Katrina Callsen,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0354,Katrina Callsen,H,D,Y,Y,N,False,False,597,Children,True
2026,H08V2613919,H0356,Rae Cousins,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0356,Rae Cousins,H,D,Y,Y,N,False,False,597,Children,True
2026,H08V2613919,H0357,Will Davis,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0357,Will Davis,H,R,N,N,Y,False,False,597,Children,True
2026,H08V2613919,H0366,Phil M. Hernandez,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0366,Phil M. Hernandez,H,D,Y,Y,N,False,False,597,Children,True
2026,H08V2613919,H0370,Karen Keys-Gamarra,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0370,Karen Keys-Gamarra,H,D,Y,Y,N,False,False,597,Children,True
2026,H08V2613919,H0380,Atoosa R. Reaser,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0380,Atoosa R. Reaser,H,D,Y,Y,N,False,False,597,Children,True
2026,H08V2613919,H0387,"Karen R. ""Kacey"" Carnegie",H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0387,"Karen R. ""Kacey"" Carnegie",H,D,Y,Y,N,False,False,597,Children,True
2026,H08V2613919,H0396,Leslie Chambers Mehta,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0396,Leslie Chambers Mehta,H,D,Y,Y,N,False,False,597,Children,True
2026,H08V2613919,H0398,Justin Pence,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0398,Justin Pence,H,R,N,N,Y,False,False,597,Children,True
2026,H08V2613919,H0400,Virgil Thornton,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0400,Virgil Thornton,H,D,Y,Y,N,False,False,597,Children,True
2026,H08V2613919,H0401,Madison Whittle,H,R,N,N,Y,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0401,Madison Whittle,H,R,N,N,Y,False,False,597,Children,True
2026,H08V2613919,H0402,Charlie Schmidt,H,D,Y,Y,N,False,False,125,Courts Not of Record,True
2026,H08V2613919,H0402,Charlie Schmidt,H,D,Y,Y,N,False,False,597,Children,True
2026,26110754,H0056,Terry G. Kilgore,H,R,N,N,Y,False,False,133,Criminal Procedure,True
2026,26110754,H0108,Vivian E. Watts,H,D,Y,Y,N,False,False,133,Criminal Procedure,True
2026,26110754,H0124,R. Lee Ware,H,R,N,N,Y,False,False,133,Criminal Procedure,True
2026,26110754,H0136,"Thomas C. Wright, Jr.",H,R,N,N,Y,False,False,133,Criminal Procedure,True
2026,26110754,H0173,Jeion A. Ward,H,D,Y,Y,N,False,False,133,Criminal Procedure,True
2026,26110754,H0207,Delores L. McQuinn,H,D,Y,Y,N,False,False,133,Criminal Procedure,True
2026,26110754,H0208,Charniele L. Herring,H,D,Y,Y,N,False,False,133,Criminal Procedure,True
2026,26110754,H0212,Betsy B. Carr,H,D,Y,Y,N,False,False,133,Criminal Procedure,True
2026,26110754,H0219,Patrick A. Hope,H,D,Y,Y,N,False,False,133,Criminal Procedure,True
2026,26110754,H0224,James W. Morefield,H,R,N,N,Y,False,False,133,Criminal Procedure,True
2026,26110754,H0227,Luke E. Torian,H,D,Y,Y,N,False,False,133,Criminal Procedure,True
2026,26110754,H0231,Tony O. Wilt,H,R,N,N,Y,False,False,133,Criminal Procedure,True
2026,26110754,H0238,M. Keith Hodges,H,R,N,N,Y,False,False,133,Criminal Procedure,True
2026,26110754,H0239,Alfonso H. Lopez,H,D,Y,Y,N,False,False,133,Criminal Procedure,True
2026,26110754,H0242,Israel D. O'Quinn,H,R,N,N,Y,False,False,133,Criminal Procedure,True
2026,26110754,H0247,Michael J. Webert,H,R,N,N,Y,False,False,133,Criminal Procedure,True
2026,26110754,H0253,Terry L. Austin,H,R,N,N,Y,False,False,133,Criminal Procedure,True
2026,26110754,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",H,R,N,N,Y,False,False,133,Criminal Procedure,True
